url,title,publisher,doc_id,authors,keywords,abstract
https://www.mendeley.com/catalogue/c5045303-e187-3c49-8a56-c39d8301fd3f,To be or not to be? Big Data business investment decision-making in the supply chain,Sustainability (Switzerland) (2019) 11(8),10.3390/su11082298,"['Xu L', 'Gao R', 'Xie Y', 'et al.See more']","['Big data business', 'Revenue-sharing contract', 'Supply chain coordination', 'Sustainable competition']","The development of Big Data technology initiates an emerging research question of whether and how to invest in Big Data business for supply chain members to establish sustainable competitive edge. The aim of our study was to assess investment in Big Data business and its sustainable effects on supply chain coordination. We considered a two-stage supply chain with one supplier and one retailer who may or may not invest in Big Data business. Five decision-making modes were proposed based on the investment portfolios. The impacts of Big Data business on the profit of the supply chain and its members were analyzed and it was confirmed that a coordination scheme could achieve supply chain coordination. The results indicated that when the Big Data cost met a certain threshold, the profit of the supply chain and its members would increase whether supply chain members choose to invest in Big Data business individually or jointly. A reasonable cost allocation of Big Data business between supply chain members was provided when both members invest in Big Data. In addition, after the members invested jointly, a revenue-sharing contract could be applied to perfectly coordinate the supply chain."
https://www.mendeley.com/catalogue/a8b7bbd9-5d46-3a21-9d72-4a1253e7b0d3,Who are the Beneficiaries and Stakeholders of Blockchain Commercialization in the Shipping Industry?,Sustainability (Switzerland) (2019) 11(8),10.3390/su11082298,"['Xu L', 'Gao R', 'Xie Y', 'et al.See more']","['Big data business', 'Revenue-sharing contract', 'Supply chain coordination', 'Sustainable competition']","The development of Big Data technology initiates an emerging research question of whether and how to invest in Big Data business for supply chain members to establish sustainable competitive edge. The aim of our study was to assess investment in Big Data business and its sustainable effects on supply chain coordination. We considered a two-stage supply chain with one supplier and one retailer who may or may not invest in Big Data business. Five decision-making modes were proposed based on the investment portfolios. The impacts of Big Data business on the profit of the supply chain and its members were analyzed and it was confirmed that a coordination scheme could achieve supply chain coordination. The results indicated that when the Big Data cost met a certain threshold, the profit of the supply chain and its members would increase whether supply chain members choose to invest in Big Data business individually or jointly. A reasonable cost allocation of Big Data business between supply chain members was provided when both members invest in Big Data. In addition, after the members invested jointly, a revenue-sharing contract could be applied to perfectly coordinate the supply chain."
https://www.mendeley.com/catalogue/d83c4a2d-4657-3ad3-8696-0e28eaa03b19,"Strategic decisions, competition and cost-sharing contract under industry 4.0 and environmental considerations","Resources, Conservation and Recycling (2020) 162",10.1016/j.resconrec.2020.105057,"['Ghosh D', 'Sant T', 'Kuiti M', 'et al.See more']","['', '', '', '', '', '', '', '']","Technology advancements in the era of Industry 4.0 are proposed to shift away from a centralized instance of decision making to a more decentralized one. Critical to the growth of Industry 4.0 is the coordination among supply chain entities, in particular when Industry 4.0 is proposed to improve sustainability efforts. Studies in green supply chain literature have often considered the market expansion effects of greening efforts. However, a number of other factors influence greening efforts, a critical one being the price premium effect driven by the brand building strategy of firms. A principal issue then arises as to which strategy should firms adopt and when does each greening effect benefit firms and supply chains more. We generate several insights into this important issue by developing models considering dyadic settings, competition, and cost-sharing contract. We examine strategic decisions in these channel structures and compare and contrast our results with the market expansion based models. We identify a number of counter-intuitive results, for example, a dyadic channel with high price-sensitive consumers would benefit more from the price premium effect and cost-sharing (when it focusses on building brand) than market expansion. We also conduct intra-channel and inter-channel comparison of outcomes to understand the effect of competition. Among other results, we find that in the presence of a dominant retailer and competing manufacturers, the retailer shares more greening cost with the manufacturer than the corresponding decentralized channel."
https://www.mendeley.com/catalogue/c5045303-e187-3c49-8a56-c39d8301fd3f,Leveraging Supply Chain Integration through Planning Comprehensiveness: An Organizational Information Processing Theory Perspective,Decision Sciences (2015) 46(5) 823-861,10.1111/deci.12166,"['Srinivasan R', 'Swink M', '']","['And supply chain management systems', 'Moderated-Mediation', 'Planning comprehensiveness', 'Supply chain integration']","This study extends prior research on supply chain planning and integration by examining the underlying capabilities by which firms exploit the information they gain from integration activities. We use organizational information processing theory (OIPT) to develop hypotheses that identify the comprehensiveness of an organization's supply chain planning capabilities as an important mediator in the relationship between its supply chain integration activities and its operational performance. Further, our interpretation of OIPT suggests that an organization's usage of technology-enabled supply chain management systems (SCMS) moderates these effects. Using survey data from 445 global firms, we estimate the corresponding moderated-mediation structural model. The results indicate that usage of SCMS enables organizations to better utilize the information they gain from external integration efforts (relationships with customers and suppliers), thus improving the comprehensiveness of their supply chain planning capabilities. In contrast, the use of SCMS appears to be a partial substitute for internal integration as a driver of planning comprehensiveness. Most importantly, the results suggest that planning comprehensiveness is a significant generative means by which integration and technology investments produce superior operational performance. These findings provide a richer and more theoretically grounded explanation of relationships between supply chain integration, supply chain planning, and operational performance."
https://www.mendeley.com/catalogue/c5045303-e187-3c49-8a56-c39d8301fd3f,Supply chain management in theory and practice: A passing fad or a fundamental change?,Industrial Management and Data Systems (2000) 100(3) 100-113,10.1108/02635570010286168,"['Chandra C', 'Kumar S', '']","['Competitiveness', 'Integration', 'Supply chain', 'Supply-chain management']",Supply chain management is a major issue in many industries as firms realize the importance of creating an integrated relationship with their suppliers and customers. Managing the supply chain has become a way of improving competitiveness by reducing uncertainty and enhancing customer service. This paper analyzes various issues important to supply chain management and provides broader awareness of supply chain principles and concepts. The role of planning and coordination in complex integrated systems and information technology to synchronize the supply chain is described in a framework that creates the appropriate structure and installs proper controls in the enterprise and other constituents in the chain.
https://www.mendeley.com/catalogue/973c2f5a-0324-37c4-8c1c-3721a2ff1a65,"The impact of information technology on product recalls: Exploring the role of the six ""ts"" of supply chain management",Production Planning and Control (2015) 26(12) 958-968,10.1080/09537287.2015.1009521,"['Crumbly J', 'Carter L', '']","['information technology', 'product recalls', 'recall effectiveness', 'six Ts', 'supply chain management']","One of the biggest challenges in the manufacturing sector is managing product recalls. To date, few studies have explored the role of information systems in the recall process. This study presents the six Ts of global recall effectiveness as a useful framework for assessing the role of information technology (IT) in the recall process. In this study, we interview mid-level managers with supply chain management experience to capture the richness of this phenomenon. The results offer new insights into the value of IT in the recall process. This paper contributes to the literature by qualitatively assessing the six Ts framework for recall management. We highlight diverse management strategies utilised by supply chain stakeholders during the recall process. In particular, we discuss important themes that emerged from the data analysis. We conclude with a discussion of the research and practical implications."
https://www.mendeley.com/catalogue/944aca00-ca46-384e-98be-ed6386d421fa,"The Mediating Effect of Supply Chain Integration on the Relationship between Information Technology, Trust and Firm Performance: A Conceptual Framework",Production Planning and Control (2015) 26(12) 958-968,10.1080/09537287.2015.1009521,"['Crumbly J', 'Carter L', '']","['information technology', 'product recalls', 'recall effectiveness', 'six Ts', 'supply chain management']","One of the biggest challenges in the manufacturing sector is managing product recalls. To date, few studies have explored the role of information systems in the recall process. This study presents the six Ts of global recall effectiveness as a useful framework for assessing the role of information technology (IT) in the recall process. In this study, we interview mid-level managers with supply chain management experience to capture the richness of this phenomenon. The results offer new insights into the value of IT in the recall process. This paper contributes to the literature by qualitatively assessing the six Ts framework for recall management. We highlight diverse management strategies utilised by supply chain stakeholders during the recall process. In particular, we discuss important themes that emerged from the data analysis. We conclude with a discussion of the research and practical implications."
https://www.mendeley.com/catalogue/9225d55b-8562-3347-b3b5-21e532dbcf82,Modeling information flow in the supply chain of structural steel components,Journal of Civil Engineering and Management (2017) 23(6) 753-764,10.3846/13923730.2017.1281841,"['Akcay E', 'Ergan S', 'Arditi D', '']","['RFID', 'construction', 'information flow model', 'structural steel components', 'supply chain management', 'technology']","Accessing the required information in the supply chain of structural steel components is critical for minimizing costly reworks and delays. This paper identifies the information items generated in the different phases of the supply chain related to structural steel components and formalizes the process of producing and using this information. Precise details about different features of the components (e.g., their geometry and weight, connection details, cutting/bending/punching requirements, and the type and grade of the material) are set in the various tasks performed in the different phases of the supply chain. Regardless of whether one uses paper-based systems or advanced technologies such as smart tags and radio-frequency identification (RFID), a better understanding is achieved of the processes through which a structural steel component passes. The results of this research can be used to streamline the information flow in the supply chain of structural steel components, regardless of the type of tracking technology used, hence reducing delays and reworks."
https://www.mendeley.com/catalogue/f85f3983-fccd-3d8e-b167-86c2dcab1b37,Cross-border e-commerce firms as supply chain integrators: The management of three flows,Industrial Marketing Management (2020) 89 72-88,10.1016/j.indmarman.2019.09.004,"['Wang Y', 'Jia F', 'Schoenherr T', 'et al.See more']","['', '', '']","Cross-border e-commerce is becoming increasingly popular around the world. With the development of technology, competition has gradually shifted from commodity-based attributes, such as cost and quality, to a supply chain's service capacity for e-commerce. Within this context, the present paper delineates how cross-border e-commerce firms can generate supply chain service capabilities that yield improvements in supply chain relationship quality to e-tailors and other platform users. Insights are derived through data collected via a multiple case study approach based on four Chinese cross-border e-commerce enterprises (OSell, Zongteng, BizArk and Linca); data were collected from 41 semi-structured interviews, field visits and secondary data. Relying on the service-dominant logic as the theoretical foundation, we identify three supply chain resources (flows related to information, logistics and finance) and their interplay as being critical for the development of supply chain service capabilities, which in turn lead to an improvement in the quality of supply chain relationships (assessed by the dimensions of trust improvement/commitment, risk mitigation, and customer satisfaction). The results offer important insights into how to best manage supply chain resources in relation to the three flows by cross-border e-commerce firms in order to foster relationship quality, an attribute that has become so critical today for competitive differentiation."
https://www.mendeley.com/catalogue/c5045303-e187-3c49-8a56-c39d8301fd3f,The impact of IT capability and supply chain agility in the electronic home appliance retail at Indonesia,International Journal of Advanced Trends in Computer Science and Engineering (2020) 9(1) 833-844,10.30534/ijatcse/2020/120912020,"['Permadi A', 'Mursitama T', 'Hamsal M', 'et al.See more']","['Business agility', 'Competitive advantage', 'Information technology capability', 'Supply chain agility']","This study aims to examine the impact of IT and Supply Chain Management capabilities on competitive advantage directly or mediated by Business Agility in the Electronic Home Appliances retail industry in Indonesia. The purpose of this research is to build a theoretical model to examine the relationship between latent variables using a questionnaire to collect research data. In a conceptual framework, Information Technology Capability is a second-order latent variable and consists of three first-order latent variables, Supply Chain Management is a second-order latent variable and consists of five first-order latent variables and Business Agility is a second-order latent variable and consists of four First-order latent variables and competitive advantage second-order latent variables and consist of three first-order latent variables. To explain the relationship between these latent variables, structural equation modeling (SEM) is used to test the goodness of fit of theoretical models and research hypotheses. This study uses 229 Electronic Stores home appliances in JABODETABEK (Greater Jakarta) as research subjects. It is the first empirical study that contributes empirical analysis in the electronic home appliances retail industry to illustrate the role of Information Technology, Inertia Culture and Business Agility capabilities in excellence in the context of the electronic home appliances retail industry in Indonesia."
https://www.mendeley.com/catalogue/c5045303-e187-3c49-8a56-c39d8301fd3f,Blockchain technology implementation in Malaysian retail market,Journal of Advanced Research in Dynamical and Control Systems (2019) 11(5 Special Issue) 991-994,1943023X,"['Miraz M', 'Hasan M', 'Sharif K', '']","['Blockchain Implementation', 'Blockchain Requirement Model', 'Blockchain Technology in Retail Market', 'Digital Transaction']","Blockchain technology involves an essential activity such as retail transaction, secure money transfer and swift authentication specially in retail market industry Malaysia. In this industry, it is important to have a better management of monetary transaction by assigning it to proper blockchain orders. This can help to achieve the main goal in blockchain implementation in retail market, which is to make secure, safe and fast transaction for retail customer. In addition, the management of risks is considered as a key discipline of blockchain requirement model. Nevertheless, studies related to retail blockchain technology in supply chain management are still scares for the benefits of reducing the possibility of losing investment in industrial supply chain expenditure. Thus, this study aims to produce a retail blockchain technology requirement model for increasing customer benefits to improve the industrial supply chain activities. To achieve the main aim, this study comprises of four main phases, which are theoretical study, development of industrial supply chain risk quantification program, development of the requirement model and evaluation of the proposed requirement model. It is hoped that the proposed requirement model will be able to determine the best option for blockchain implementation in retail market. By having this model, project manager will be able to plan, monitor and make strategic decision regarding blockchain implementation in any organization, company or industry."
https://www.mendeley.com/catalogue/c5045303-e187-3c49-8a56-c39d8301fd3f,Construction of the knowledge service model of a port supply chain enterprise in a big data environment,Neural Computing and Applications (2020),10.1007/s00521-020-05044-w,"['Bo Y', 'Meifang Y', '']","['Knowledge fusion', 'Knowledge service', 'Noumenon', 'Port supply chain']","In the context of the rapid development of big data and artificial intelligence, knowledge service theory and big data technology are applied to build a smart port supply chain knowledge service model. This model provides a personalized, intelligent, and diversified knowledge-based service system platform solution to port supply chain enterprises, helping to realize port supply chain transformation and upgrading and intelligent integrated operations. This paper analyses and summarizes the research status on knowledge service demand and port supply chain knowledge service during the development and operation of the port supply chain and applies big data and artificial intelligence technologies such as knowledge matching, knowledge fusion, and natural language processing. A port supply chain knowledge service model including knowledge acquisition, knowledge organization and knowledge service modules is constructed. The ontology method is used to construct the ontology knowledge base of the port supply chain, and based on this, computational reasoning experiments are performed. The experiments show that ontology technology demonstrates effectiveness and superiority in constructing a knowledge service system model for the port supply chain in terms of knowledge representation and knowledge reasoning."
https://www.mendeley.com/catalogue/e3b6b38f-0608-3cfb-8df6-b5bf94036104,"Towards Sustainable Waste Management Through Technological Innovations, Effective Policy, Supply Chain Integration & Participation",Procedia Environmental Sciences (2016) 35 140-149,10.1016/j.proenv.2016.07.061,"['Durgekar V', '']",[],"This paper explores the performance of sustainable waste management through effective policy, legislations, supply chain integration and participation in technology. It compares a standalone impact analysis of the aspects and the hazards of the municipal solid waste. Considering the practical difficulties and issues on site of the waste disposal in the Cities, this paper does an matrix based analysis to arrive at the solution."
https://www.mendeley.com/catalogue/d83c4a2d-4657-3ad3-8696-0e28eaa03b19,"Supply chain network design and operation: Systematic decision-making for centralized, distributed, and mobile biofuel production using mixed integer linear programming (MILP) under uncertainty",Biomass and Bioenergy (2015) 81 401-414,10.1016/j.biombioe.2015.07.026,"['Sharifzadeh M', 'Garcia M', 'Shah N', '']","['', '', '', '', '', '', '', '']","Biomass resources are dispersed and subject to seasonal and geographical uncertainties. Therefore, supply chain network design and management can significantly influence the economic viability of a biofuel technology. Fast pyrolysis offers several advantages for biofuel production. It is a relatively cheap process and can be conducted in centralized, decentralizes, or even mobile configurations. Furthermore, it does not overlap with the human food supply chain, using wastes or lignocellulosic feedstocks. In this article, a mixed integer (piece-wise) linear program (MILP) was developed to determine the optimal supply chain design and operation, under uncertainty. Rigorous process modelling and detailed economic analysis were coupled with exhaustive search of potential production locations and biomass resources in order to enhance the fidelity of the solution. The optimisation results suggest that a combination of geographically centralized pyrolysis and upgrading centres would suffice for supply chain management under deterministic conditions. However, under uncertain scenarios, it is advantageous to deploy mobile pyrolyzers to add extra flexibility to the process operation. Further analysis suggested that as the mobile pyrolyzers are commercialized and their unit price is reduced, this technology has the potential to become a key member of the biofuel supply chain."
https://www.mendeley.com/catalogue/e3b6b38f-0608-3cfb-8df6-b5bf94036104,Who should invest in clean technologies in a supply chain with competition?,Journal of Cleaner Production (2019) 215 689-700,10.1016/j.jclepro.2019.01.072,"['Shi X', 'Dong C', 'Zhang C', 'et al.See more']","['', '']","The adoption of clean technology is crucial for sustainably achieving the carbon emission reduction. Investing in clean technology projects yields tax reduction and additional market demands. Previous attempts at undertaking such projects have shown that both the manufacturer and retailer receive incentives for investing in such projects during the manufacturing process. In this study, we investigate clean technology investment in a competitive environment for a supply chain consisting of one manufacturer and two retailers. We consider three investment scenarios, i.e., the investment is made by the manufacturer, both the retailers, or only one retailer. By investigating these scenarios, we find that the manufacturer prefers to have both the retailers make the investment. However, the retailers may prefer not to let their supply chain partner, i.e., the manufacturer, make the investment. In addition, because of the spillover effect from the competitor's investment, a free rider can improve its profit, though the improvement is insignificant. Moreover, we find that it is possible to simultaneously achieve economic and environmental optimality in the scenario in which both the retailers make the investment, whereby all supply chain members’ profits and the emission reduction are higher than those in other scenarios. Furthermore, analyzing the effects of the investment on consumers, we find that in most cases, the more eco-friendly the product is, the higher retail price the consumers must pay."
https://www.mendeley.com/catalogue/9225d55b-8562-3347-b3b5-21e532dbcf82,Managing the Dynamics of New Technologies in the Global Supply Chain,IEEE Engineering Management Review (2020) 48(1) 156-162,10.1109/EMR.2020.2968889,"['Reyes P', 'Visich J', 'Jaska P', '']","['Artificial intelligence (AI)', 'Industry 4.0', 'Internet of Things (IoT)', 'blockchain', 'global supply chain', 'radio-frequency identification (RFID)']","Technology has been rapidly changing the business environment over the past several decades, and these changes are occurring at an accelerating rate. How to effectively integrate, deploy, and manage technologies in a cost-efficient manner across an organization's supply chain is a key concern of business practitioners. Due to the significant resources of personnel and money required to implement these technologies, as well as the potential for disruptions to ongoing business operations, it is imperative for technology implementers to reduce their risks. In this article, we discuss the supply chain impact of the following technologies: radio frequency identification, the Internet of Things, Industry 4.0, artificial intelligence and machine learning, and blockchains. We identify the implementation challenges and expected benefits of these technologies and the managerial implications of merging the technologies to create a long-term strategic competitive advantage within a multiorganizational supply chain setting."
https://www.mendeley.com/catalogue/f85f3983-fccd-3d8e-b167-86c2dcab1b37,The moderation effect of supply chain IT Capabilities on the association between customer relationship management and organisational performance of Thai restaurants and hotels,"International Journal of Innovation, Creativity and Change (2020) 11(7) 130-150",22011323,"['Thongrawd C', 'Khasasin R', 'Khasasin K', '']","['CRM', 'Organisational performance', 'Supply chain IT capabilities']","Supply chain IT capabilities and Customer Relationship Management (CRM) have become increasingly popular academic and practical topics in the business field. In competitive environments, such as the restaurant and hotel industries, CRM and supply chain IT capabilities have become crucial strategies to increase restaurant and hotel performance. This study intends to examine the moderating effect of supply chain information technology capabilities on the association of customer relationship management and the performance of the restaurants and hotels of Thailand. Data was collected using a survey method, whereby a total of 450 questionnaires were distributed to restaurant and hotel managers, yielding a 44.44 % response rate (200 useable questionnaires returned). Structural model assessment was conducted to test the relationships among CRM, supply chain IT capabilities and hotel performance. The results show a positive relationship between CRM dimensions and hotel performance. Moreover, supply chain IT capabilities play a moderating role in the relationship between CRM and the organisational performance of Thai restaurants and hotels. The study presents a new empirical insight for managerial decision for Thai restaurants and hotels."
https://www.mendeley.com/catalogue/d83c4a2d-4657-3ad3-8696-0e28eaa03b19,A conceptual model for integration of Indian food supply chains,Global Business Review (2016) 17(4) 834-850,10.1177/0972150916645681,"['Parwez S', '']","['Agriculture', 'Development', 'Food security', 'Infrastructure', 'Integration', 'Investment', 'Socioeconomic', 'Supply chain']","This article is an attempt to explore the problems faced by Indian agriculture for food security in terms of inadequate infrastructure and highly inefficient supply chain. Due to lack of efficient infrastructure, supply chain mechanism and food processing, around 30–35 per cent of all foods produced in India are wasted. This article examines the critical issues at subsystem of agriculture supply chain, with a view to integrating them in efficient and effective manner. This article broadly covers some important aspects of agriculture supply chain in India—identification of issues at different levels in the supply chain; transformation in the agriculture due to various supply chain interventions; and the role of information technology in supply chain management. As this article is based on both primary and secondary research methodology, it has led us to finding that there is not much research in this field in India and importance of integration in agricultural development. The article concludes that efficient supply chain plays a very important role for development and is a contemporary issue for agriculture, therefore, the government and the corporates must address the issue of integration, infrastructure development and information management to achieve the objective of a feasible agricultural sector which will lead to food security for all."
https://www.mendeley.com/catalogue/e3b6b38f-0608-3cfb-8df6-b5bf94036104,"A faster, leaner, supply chain: New uses of information technology",American Journal of Agricultural Economics (2000) 82(5) 1123-1129,10.1111/0002-9092.00109,"['Kinsey J', '']",[],"Links between economic agents known as food manufacturers, wholesalers, and retailers are complex, ill understood, changing rapidly, and decreasing in number. This paper focuses on the economics and the reality of a market for a business-to-business, e-commerce system; a system that will capture economies of scale and lower costs of food distribution toward the retail end of the food supply chain. Business-to-business e-commerce is a new way of doing business. It tends to follow a ""reverse product cycle"" where process efficiency gains come first, followed by quality improvements to existing products and services, and finally the creation of new services and products appear (OECD). The e-commerce marketplace is one where strategy, expectations about others actions, and trust determine demand. For purposes of this paper, the buyers-users in this e-commerce market are retailers, wholesalers, and manufacturers who buy and sell products to and from each other. The seller is a service provider who can produce a reliable electronic logistics network that will improve communications and will speed up product flow. Using information technology in this way tends to build vertical alliances. It differs from a market discovery e-commerce (shopping sites) in that it involves an intimate relationship among market agents that lasts for more than one transaction and frequently covers several products, over multiple time periods."
https://www.mendeley.com/catalogue/d83c4a2d-4657-3ad3-8696-0e28eaa03b19,Digital Supply Chain: Literature review and a proposed framework for future research,Computers in Industry (2018) 97 157-177,10.1016/j.compind.2018.02.010,"['Büyüközkan G', 'Göçer F', '']","['', '', '', '', '', '', '', '']","Suppliers, partners, companies and dealers in supply chains do use, generate and share information with others. These associations lead to a multitude of challenges and opportunities within the supply chains. A Digital Supply Chain (DSC) is a smart, value-driven, efficient process to generate new forms of revenue and business value for organizations and to leverage new approaches with novel technological and analytical methods DSC is not about whether goods and services are digital or physical, it is about the way how supply chain processes are managed with a wide variety of innovative technologies, e.g. unmanned aerial vehicles, cloud computing, and internet of things, among others. Recent literature highlights the importance of DSC and many industrial researchers discuss its applications. This article reviews the state-of-the-art of existing DSC literature in detail from both academic and industrial points of view. It identifies key limitations and prospects in DSC, summarizes prior research and identifies knowledge gaps by providing advantages, weaknesses and limitations of individual methods The article also aims at providing a development framework as a roadmap for future research and practice."
https://www.mendeley.com/catalogue/d83c4a2d-4657-3ad3-8696-0e28eaa03b19,Investigating the feasibility of supply chain-centric business models in 3D chocolate printing: A simulation study,Technological Forecasting and Social Change (2016) 102 202-213,10.1016/j.techfore.2015.07.026,"['Jia F', 'Wang X', 'Mustafee N', 'et al.See more']","['', '', '', '', '', '', '', '']","3D chocolate printing provides the technology for manufacturing chocolates layer-by-layer, thus offering customers enhanced product value and personalized consumption experience. As business models in the chocolate industry are closely associated with the profitability of the supply chain constituents, it seems appropriate to investigate the financial viability of these supply-chain centric business models prior to their introduction in the real world. In this paper we present two business models pertaining to the supply chain for 3D printed chocolates; we evaluate the financial viability of these innovative models through the use of computer modelling and simulation. The study is based on the commercialization efforts of a UK based 3D chocolate printing technology provider (Choc Edge). The results of the study indicate that 1) the retailer dominant supply chain model is a potentially disruptive business model innovations that are enabled by the 3D food printing technology, and as such, may pose a challenge to traditional high end chocolate products; 2) the manufacturer dominant model helps manufacturers gain more profits while retailer profits tend to be stagnant."
https://www.mendeley.com/catalogue/f85f3983-fccd-3d8e-b167-86c2dcab1b37,"The supply chain integration, and product modularity as antecedents of the market valuation of firms in Thai solar industry",International Journal of Supply Chain Management (2020) 9(1) 62-69,20507399,"['Somjai S', 'Hannarkin P', 'Pokmontree A', 'et al.See more']","['Market value', 'Solar energy', 'Supply chain']","The main purpose of the current study is to examine the supply chain integration, and product modularity as antecedents of the market valuation. The study is carried out on the supply chain of the solar industry of Thailand. The reason why the solar industry is chosen is that the greater emphasis on rising oil prices, global regulatory environment, and climate change resulted in increased adoption of clean technology processes. Over the next few decades, the solar energy would be considered as an important technology stemming from fast-paced innovation and huge technological investment. Being an infant industry, the solar energy supply chain is evolving rapidly with the entrance of new as well as already established firms. The study has used the SEM-PLS to analyses the data gathered from the firms in the solar industry. The findings of the study argue that the aggregated product modularity affects the supply chain flexibility and supply chain's ability of delivering product variety, across the supply chain. Such aggregated product modularity, being an important SC construct, shows the product modularity of supply chain as a whole."
https://www.mendeley.com/catalogue/c5045303-e187-3c49-8a56-c39d8301fd3f,The Role and Impact of Technology on Supply-Chain Management in the Food Industry,UF IFAS Extension EDIS (2015) (May) 1-5,,"['Watson J', 'Wysocki A', 'Bucklin R', '']",[],"The Institute of Food and Agricultural Sciences (IFAS) is an Equal Opportunity Institution authorized to provide research, educational information and other services only to individuals and institutions that function with non-discrimination with respect to race, creed, color, religion, age, disability, sex, sexual orientation, marital status, national origin, political opinions or affiliations. For more information on obtaining other UF/IFAS Extension publications, contact your county's UF/IFAS Extension office."
https://www.mendeley.com/catalogue/c5045303-e187-3c49-8a56-c39d8301fd3f,I nterdisciplinary j ournal o f c ontemporary r esearch i n b usiness the role of information technology and customer relation management in the supply chain,Interdisciplinary journal of contemporary research in business (2012) 4(8) 570-579,,"['Beig M', 'Pourhasomi M', 'Ghorbanzad Y', '']","['customer relation management', 'information technology', 'supply chain', 'supply chain management']","Supply chain starts with customer demand and ultimately leads to customer. The increasing development of technology leads to the rapid change in everything. These changes affect all aspects of human life, including the production and service organizations. Hence this study briefly examines the importance of customer role in light of the information technology in the supply chain. Keywords: supply chain, supply chain management, customer relation management, information technology 1. Introduction According to Christopher (1998) today not the size of products and economic scale, but the supply chain management is necessarily a powerful solution to achieve a cost advantage. He believes that the supply chain is a network from upstream and downstream organizations. These organizations are involved in different processes and activities that produce value in the form of products and services on their final customers. (Christopher,1998) Moreover, we can say that today all organizations are exposed to the developments in information technology. And the application of information technology and communication are obvious in all areas of the supply chain including the communication with suppliers and production and customer relation. So the use of information technology affects on the improvement of the supply chain management. (Aghajani, 2008) This paper attempts to review the literature and previous studies, and investigates the role of information and customer relation management in the supply chain. It finally presents the importance of information technology in customer relation management and supply chain. 2. Review of Literature This section provides the definitions of supply chain, customer relation and information technology, then reviews the related research literature. 2."
https://www.mendeley.com/catalogue/e3b6b38f-0608-3cfb-8df6-b5bf94036104,"Food supply chain management in Indian Agriculture: Issues, opportunities and further research",African Journal of Business Management (2014) 8(14) 572-581,10.5897/ajbm2013.7292,"['Sazzad P', '']","['', '']","This paper is an attempt to explore the problems faced by Indian agriculture for food security in terms of inadequate infrastructure and highly inefficient supply chain in context of information technology. Due to lack of efficient infrastructure and food processing industry about 30-35 per cent of all foods produced in India are wasted. This paper examines the critical issues at each sub-system of agriculture supply chain, starting from the input to the consumer, with a view to integrating them in efficient and effective manner. Investments in cold chain infrastructure, applied research in post-harvest technologies, installation of food processing plants in various sectors and development of food retailing sector are mandatory for achieving gains in this sector. Paper broadly covers some of important aspects of agriculture supply chain in India-identification of issues at different levels in the supply chain; transformation in the agriculture due to various supply chain interventions; the role of ICTs in supply chain management: and this paper also covers the suggestion to improve efficiency at different levels in supply chain. There is wide research gap in this sector, having such potential and prospectus for overall growth there is not much research in this field. The paper concludes that efficient supply chain plays very important role for development and contemporary issue for agriculture therefore; government action must address the issue of infrastructure development to achieve the objective of food security for all."
https://www.mendeley.com/catalogue/973c2f5a-0324-37c4-8c1c-3721a2ff1a65,Strengthening the Pharmaceutical Supply Chain Management with Information Communication Technology Intervention: A Windfall to the Indian Rural Public Healthcare System,Journal of Health Management (2016) 18(2) 274-289,10.1177/0972063416637719,"['Kokilam M', 'Joshi H', 'Kamath V', '']","['Healthcare supply chain management', 'ICT in healthcare', 'IT solutions for healthcare', 'Indian pharmaceutical supply chain system', 'drug supply chain']","Medicines are major elements of modern healthcare systems and have helped significantly to reduce the burden of deaths and diseases all over the globe. Access to these essential medicines is a major need in order to achieve ‘Good Health to All’. Traditionally, India has been a rural, agrarian economy where the majority of the population still live in villages. The main factors which affect the provision of good healthcare among the rural population are affordability, unavailability and average quality of drugs and other medical supplies. The availability and quality of medicines are substandard when compared to the urban population standards. To promote proper utilization of medicines, there is a need for availability and affordability of quality medicines in the presence of ‘rational drug usage’ ideology among the medical professionals and health workers. They play a vital role in imparting the knowledge of drug information to the patient community which in the long run can help in achieving the goal of health to all. This paper showcases the need and emergence of a pharmaceutical supply chain mechanism in the healthcare industry and how it can prove to be the backbone of the present public healthcare system by enhancing it with information communication technology (ICT) implementation. This paper also discusses the problems and resentment faced with the initial introduction of modernized technology into the current healthcare system."
https://www.mendeley.com/catalogue/d83c4a2d-4657-3ad3-8696-0e28eaa03b19,The role of 3D printing and open design on adoption of socially sustainable supply chain innovation,International Journal of Production Economics (2020) 221,10.1016/j.ijpe.2019.07.035,"['Beltagui A', 'Kunz N', 'Gold S', '']","['', '', '', '', '', '', '', '']","Social sustainability is a growing concern for supply chain management, but questionable practices endure due to insufficient stakeholder pressure on the market leading firms. Meanwhile small, socially oriented firms may have the will but lack the means to change dominant practices when entering a market. In this context 3D printing may offer a solution, by leveraging the voluntary effort of individuals through open design and distributed production. A system dynamics approach is applied to the case of a socially oriented mobile phone producer, whose fair supply chain practices may initially appeal only to a niche market. We examine how open design of 3D printed mobile phone accessories helps overcome size-related resource constraints, facilitate market growth and ultimately generate sufficient consumer demand to alter the market leaders’ supply chain practices, in favour of social sustainability. Our findings demonstrate the interaction between availability of 3D printers, consumer attitudes to social sustainability and the market entry. We discuss the implications for technology management, namely that 3D printing can help overcome resource constraints to support the diffusion of socially sustainable supply chain innovation."
